id,seat1,seat2,seat3,seat4,seat5,seat6,seat7,seat8,seat9,seat10,sid_id
2182,60,60,60,60,60,60,60,60,60,60,11201
2183,60,60,60,60,60,60,60,60,60,60,12563
2184,60,60,60,60,60,60,60,60,60,60,4128
2185,60,60,60,60,60,60,60,60,60,60,4116
2186,60,60,60,60,60,60,60,60,60,60,11053
2187,60,60,60,60,60,60,60,60,60,60,12879
2188,60,60,60,60,60,60,60,60,60,60,11075
2189,60,60,60,60,60,60,60,60,60,60,1055
2190,60,60,60,60,60,60,60,60,60,60,12167
2191,60,60,60,60,60,60,60,60,60,60,12165
2192,60,60,60,60,60,60,60,60,60,60,11073
2193,60,60,60,60,60,60,60,60,60,60,17222
2194,60,60,60,60,60,60,60,60,60,60,2049
2195,60,60,60,60,60,60,60,60,60,60,2006
2196,60,60,60,60,60,60,60,60,60,60,11086
2197,60,60,60,60,60,60,60,60,60,60,12223
2198,60,60,60,60,60,60,60,60,60,60,22103
2199,60,60,60,60,60,60,60,60,60,60,1040
2200,60,60,60,60,60,60,60,60,60,60,1046
2201,60,60,60,60,60,60,60,60,60,60,12202
2202,60,60,60,60,60,60,60,60,60,60,11079
2203,60,60,60,60,60,60,60,60,60,60,11081
2204,60,60,60,60,60,60,60,60,60,60,5042
2205,60,60,60,60,60,60,60,60,60,60,1047
2206,60,60,60,60,60,60,60,60,60,60,5032
2207,60,60,60,60,60,60,60,60,60,60,12542
2208,60,60,60,60,60,60,60,60,60,60,1015
2209,60,60,60,60,60,60,60,60,60,60,3255
2210,60,60,60,60,60,60,60,60,60,60,17318
2211,60,60,60,60,60,60,60,60,60,60,17322
2212,60,60,60,60,60,60,60,60,60,60,7318
2213,60,60,60,60,60,60,60,60,60,60,12171
2214,60,60,60,60,60,60,60,60,60,60,3062
2215,60,60,60,60,60,60,60,60,60,60,1049
2216,60,60,60,60,60,60,60,60,60,60,5514
2217,60,60,60,60,60,60,60,60,60,60,11017
2218,60,60,60,60,60,60,60,60,60,60,1017
2219,60,60,60,60,60,60,60,60,60,60,1039
2220,60,60,60,60,60,60,60,60,60,60,22113
2221,60,60,60,60,60,60,60,60,60,60,1205
2222,60,60,60,60,60,60,60,60,60,60,1001
2223,60,60,60,60,60,60,60,60,60,60,22115
2224,60,60,60,60,60,60,60,60,60,60,12519
2225,60,60,60,60,60,60,60,60,60,60,22519
2226,60,60,60,60,60,60,60,60,60,60,2111
2227,60,60,60,60,60,60,60,60,60,60,125
2228,60,60,60,60,60,60,60,60,60,60,12117
2229,60,60,60,60,60,60,60,60,60,60,2113
2230,60,60,60,60,60,60,60,60,60,60,1007
2231,60,60,60,60,60,60,60,60,60,60,1229
2232,60,60,60,60,60,60,60,60,60,60,111
2233,60,60,60,60,60,60,60,60,60,60,1091
2234,60,60,60,60,60,60,60,60,60,60,1061
2235,60,60,60,60,60,60,60,60,60,60,1057
2236,60,60,60,60,60,60,60,60,60,60,1421
2237,60,60,60,60,60,60,60,60,60,60,1097
2238,60,60,60,60,60,60,60,60,60,60,11011
2239,60,60,60,60,60,60,60,60,60,60,11205
2240,60,60,60,60,60,60,60,60,60,60,22109
2241,60,60,60,60,60,60,60,60,60,60,2109
2242,60,60,60,60,60,60,60,60,60,60,1053
2243,60,60,60,60,60,60,60,60,60,60,3256
2244,60,60,60,60,60,60,60,60,60,60,2046
2245,60,60,60,60,60,60,60,60,60,60,22865
2246,60,60,60,60,60,60,60,60,60,60,12145
2247,60,60,60,60,60,60,60,60,60,60,13202
2248,60,60,60,60,60,60,60,60,60,60,115
2249,60,60,60,60,60,60,60,60,60,60,2219
2250,60,60,60,60,60,60,60,60,60,60,18029
2251,60,60,60,60,60,60,60,60,60,60,12143
2252,60,60,60,60,60,60,60,60,60,60,1073
2253,60,60,60,60,60,60,60,60,60,60,8059
2254,60,60,60,60,60,60,60,60,60,60,8069
2255,60,60,60,60,60,60,60,60,60,60,1067
2256,60,60,60,60,60,60,60,60,60,60,18520
2257,60,60,60,60,60,60,60,60,60,60,22848
2258,60,60,60,60,60,60,60,60,60,60,22820
2259,60,60,60,60,60,60,60,60,60,60,1029
2260,60,60,60,60,60,60,60,60,60,60,16093
2261,60,60,60,60,60,60,60,60,60,60,12230
2262,60,60,60,60,60,60,60,60,60,60,12229
2263,60,60,60,60,60,60,60,60,60,60,9013
2264,60,60,60,60,60,60,60,60,60,60,12107
2265,60,60,60,60,60,60,60,60,60,60,12121
2266,60,60,60,60,60,60,60,60,60,60,12122
2267,60,60,60,60,60,60,60,60,60,60,17050
2268,60,60,60,60,60,60,60,60,60,60,17250
2269,60,60,60,60,60,60,60,60,60,60,6003
2270,60,60,60,60,60,60,60,60,60,60,9534
2271,60,60,60,60,60,60,60,60,60,60,10215
2272,60,60,60,60,60,60,60,60,60,60,6001
2273,60,60,60,60,60,60,60,60,60,60,22636
2274,60,60,60,60,60,60,60,60,60,60,10216
2275,60,60,60,60,60,60,60,60,60,60,56640
2276,60,60,60,60,60,60,60,60,60,60,16054
2277,60,60,60,60,60,60,60,60,60,60,11043
2278,60,60,60,60,60,60,60,60,60,60,12793
2279,60,60,60,60,60,60,60,60,60,60,22623
2280,60,60,60,60,60,60,60,60,60,60,56701
2281,60,60,60,60,60,60,60,60,60,60,12402
2282,60,60,60,60,60,60,60,60,60,60,12401
2283,60,60,60,60,60,60,60,60,60,60,12397
2284,60,60,60,60,60,60,60,60,60,60,12398
2285,60,60,60,60,60,60,60,60,60,60,12189
2286,60,60,60,60,60,60,60,60,60,60,12190
2287,60,60,60,60,60,60,60,60,60,60,17412
2288,60,60,60,60,60,60,60,60,60,60,17411
2289,60,60,60,60,60,60,60,60,60,60,22417
2290,60,60,60,60,60,60,60,60,60,60,22418
2291,60,60,60,60,60,60,60,60,60,60,11093
2292,60,60,60,60,60,60,60,60,60,60,11094
2293,60,60,60,60,60,60,60,60,60,60,15483
2294,60,60,60,60,60,60,60,60,60,60,15484
2295,60,60,60,60,60,60,60,60,60,60,11040
2296,60,60,60,60,60,60,60,60,60,60,11039
2297,60,60,60,60,60,60,60,60,60,60,12945
2298,60,60,60,60,60,60,60,60,60,60,19025
2299,60,60,60,60,60,60,60,60,60,60,16232
2300,60,60,60,60,60,60,60,60,60,60,13108
2301,60,60,60,60,60,60,60,60,60,60,13110
2302,60,60,60,60,60,60,60,60,60,60,13109
2303,60,60,60,60,60,60,60,60,60,60,16629
2304,60,60,60,60,60,60,60,60,60,60,16630
2305,60,60,60,60,60,60,60,60,60,60,14662
2306,60,60,60,60,60,60,60,60,60,60,12919
2307,60,60,60,60,60,60,60,60,60,60,12920
2308,60,60,60,60,60,60,60,60,60,60,6194
2309,60,60,60,60,60,60,60,60,60,60,12461
2310,60,60,60,60,60,60,60,60,60,60,12462
2311,60,60,60,60,60,60,60,60,60,60,10104
2312,60,60,60,60,60,60,60,60,60,60,10103
2313,60,60,60,60,60,60,60,60,60,60,12537
2314,60,60,60,60,60,60,60,60,60,60,12617
2315,60,60,60,60,60,60,60,60,60,60,16855
2316,60,60,60,60,60,60,60,60,60,60,16347
2317,60,60,60,60,60,60,60,60,60,60,16857
2318,60,60,60,60,60,60,60,60,60,60,12133
2319,60,60,60,60,60,60,60,60,60,60,6015
2320,60,60,60,60,60,60,60,60,60,60,6304
2321,60,60,60,60,60,60,60,60,60,60,12685
2322,60,60,60,60,60,60,60,60,60,60,12601
2323,60,60,60,60,60,60,60,60,60,60,16565
2324,60,60,60,60,60,60,60,60,60,60,12118
2325,60,60,60,60,60,60,60,60,60,60,16179
2326,60,60,60,60,60,60,60,60,60,60,16180
2327,60,60,60,60,60,60,60,60,60,60,2907
2328,60,60,60,60,60,60,60,60,60,60,1008
2329,60,60,60,60,60,60,60,60,60,60,9415
2330,60,60,60,60,60,60,60,60,60,60,9010
2331,60,60,60,60,60,60,60,60,60,60,1052
2332,60,60,60,60,60,60,60,60,60,60,11085
2333,60,60,60,60,60,60,60,60,60,60,1045
2334,60,60,60,60,60,60,60,60,60,60,22907
2335,60,60,60,60,60,60,60,60,60,60,1230
2336,60,60,60,60,60,60,60,60,60,60,112
2337,60,60,60,60,60,60,60,60,60,60,126
2338,60,60,60,60,60,60,60,60,60,60,114
2339,60,60,60,60,60,60,60,60,60,60,56641
2340,60,60,60,60,60,60,60,60,60,60,6002
2341,60,60,60,60,60,60,60,60,60,60,2455
2342,60,60,60,60,60,60,60,60,60,60,16860
2343,60,60,60,60,60,60,60,60,60,60,22635
2344,60,60,60,60,60,60,60,60,60,60,7605
2345,60,60,60,60,60,60,60,60,60,60,17605
2346,60,60,60,60,60,60,60,60,60,60,22851
2347,60,60,60,60,60,60,60,60,60,60,17688
2348,60,60,60,60,60,60,60,60,60,60,17687
2349,60,60,60,60,60,60,60,60,60,60,12978
2350,60,60,60,60,60,60,60,60,60,60,12977
2351,60,60,60,60,60,60,60,60,60,60,14865
2352,60,60,60,60,60,60,60,60,60,60,14853
2353,60,60,60,60,60,60,60,60,60,60,14864
2354,60,60,60,60,60,60,60,60,60,60,14863
2355,60,60,60,60,60,60,60,60,60,60,14866
2356,60,60,60,60,60,60,60,60,60,60,14854
2357,60,60,60,60,60,60,60,60,60,60,19419
2358,60,60,60,60,60,60,60,60,60,60,12375
2359,60,60,60,60,60,60,60,60,60,60,6625
2360,60,60,60,60,60,60,60,60,60,60,605
2361,60,60,60,60,60,60,60,60,60,60,603
2362,60,60,60,60,60,60,60,60,60,60,22626
2363,60,60,60,60,60,60,60,60,60,60,12270
2364,60,60,60,60,60,60,60,60,60,60,22206
2365,60,60,60,60,60,60,60,60,60,60,12612
2366,60,60,60,60,60,60,60,60,60,60,6027
2367,60,60,60,60,60,60,60,60,60,60,7313
2368,60,60,60,60,60,60,60,60,60,60,17313
2369,60,60,60,60,60,60,60,60,60,60,2842
2370,60,60,60,60,60,60,60,60,60,60,6337
2371,60,60,60,60,60,60,60,60,60,60,6005
2372,60,60,60,60,60,60,60,60,60,60,22611
2373,60,60,60,60,60,60,60,60,60,60,16003
2374,60,60,60,60,60,60,60,60,60,60,22860
2375,60,60,60,60,60,60,60,60,60,60,6019
2376,60,60,60,60,60,60,60,60,60,60,22826
2377,60,60,60,60,60,60,60,60,60,60,22808
2378,60,60,60,60,60,60,60,60,60,60,2808
2379,60,60,60,60,60,60,60,60,60,60,6063
2380,60,60,60,60,60,60,60,60,60,60,17311
2381,60,60,60,60,60,60,60,60,60,60,12620
2382,60,60,60,60,60,60,60,60,60,60,12619
2383,60,60,60,60,60,60,60,60,60,60,15025
2384,60,60,60,60,60,60,60,60,60,60,12492
2385,60,60,60,60,60,60,60,60,60,60,15027
2386,60,60,60,60,60,60,60,60,60,60,15028
2387,60,60,60,60,60,60,60,60,60,60,16604
2388,60,60,60,60,60,60,60,60,60,60,16603
2389,60,60,60,60,60,60,60,60,60,60,53046
2390,60,60,60,60,60,60,60,60,60,60,53045
2391,60,60,60,60,60,60,60,60,60,60,14890
2392,60,60,60,60,60,60,60,60,60,60,29019
2393,60,60,60,60,60,60,60,60,60,60,22205
2394,60,60,60,60,60,60,60,60,60,60,9724
2395,60,60,60,60,60,60,60,60,60,60,12964
2396,60,60,60,60,60,60,60,60,60,60,12963
2397,60,60,60,60,60,60,60,60,60,60,52927
2398,60,60,60,60,60,60,60,60,60,60,52928
2399,60,60,60,60,60,60,60,60,60,60,3556
2400,60,60,60,60,60,60,60,60,60,60,3572
2401,60,60,60,60,60,60,60,60,60,60,9040
2402,60,60,60,60,60,60,60,60,60,60,5232
2403,60,60,60,60,60,60,60,60,60,60,15001
2404,60,60,60,60,60,60,60,60,60,60,12212
2405,60,60,60,60,60,60,60,60,60,60,4315
2406,60,60,60,60,60,60,60,60,60,60,5226
2407,60,60,60,60,60,60,60,60,60,60,11062
2408,60,60,60,60,60,60,60,60,60,60,19054
2409,60,60,60,60,60,60,60,60,60,60,4975
2410,60,60,60,60,60,60,60,60,60,60,15228
2411,60,60,60,60,60,60,60,60,60,60,52993
2412,60,60,60,60,60,60,60,60,60,60,12908
2413,60,60,60,60,60,60,60,60,60,60,11047
2414,60,60,60,60,60,60,60,60,60,60,13022
2415,60,60,60,60,60,60,60,60,60,60,13021
2416,60,60,60,60,60,60,60,60,60,60,13156
2417,60,60,60,60,60,60,60,60,60,60,13155
2418,60,60,60,60,60,60,60,60,60,60,53050
2419,60,60,60,60,60,60,60,60,60,60,2447
2420,60,60,60,60,60,60,60,60,60,60,3443
2421,60,60,60,60,60,60,60,60,60,60,13429
2422,60,60,60,60,60,60,60,60,60,60,13418
2423,60,60,60,60,60,60,60,60,60,60,53004
2424,60,60,60,60,60,60,60,60,60,60,13012
2425,60,60,60,60,60,60,60,60,60,60,13415
2426,60,60,60,60,60,60,60,60,60,60,3445
2427,60,60,60,60,60,60,60,60,60,60,13425
2428,60,60,60,60,60,60,60,60,60,60,51402
2429,60,60,60,60,60,60,60,60,60,60,12618
2430,60,60,60,60,60,60,60,60,60,60,12491
2431,60,60,60,60,60,60,60,60,60,60,16864
2432,60,60,60,60,60,60,60,60,60,60,22146
2433,60,60,60,60,60,60,60,60,60,60,6520
2434,60,60,60,60,60,60,60,60,60,60,6518
2435,60,60,60,60,60,60,60,60,60,60,6041
2436,60,60,60,60,60,60,60,60,60,60,12390
2437,60,60,60,60,60,60,60,60,60,60,16127
2438,60,60,60,60,60,60,60,60,60,60,16125
2439,60,60,60,60,60,60,60,60,60,60,16859
2440,60,60,60,60,60,60,60,60,60,60,6351
2441,60,60,60,60,60,60,60,60,60,60,611
2442,60,60,60,60,60,60,60,60,60,60,11063
2443,60,60,60,60,60,60,60,60,60,60,607
2444,60,60,60,60,60,60,60,60,60,60,609
2445,60,60,60,60,60,60,60,60,60,60,16129
2446,60,60,60,60,60,60,60,60,60,60,6061
2447,60,60,60,60,60,60,60,60,60,60,4704
2448,60,60,60,60,60,60,60,60,60,60,15108
2449,60,60,60,60,60,60,60,60,60,60,2403
2450,60,60,60,60,60,60,60,60,60,60,17049
2451,60,60,60,60,60,60,60,60,60,60,17249
2452,60,60,60,60,60,60,60,60,60,60,7049
2453,60,60,60,60,60,60,60,60,60,60,17402
2454,60,60,60,60,60,60,60,60,60,60,57229
2455,60,60,60,60,60,60,60,60,60,60,6135
2456,60,60,60,60,60,60,60,60,60,60,56136
2457,60,60,60,60,60,60,60,60,60,60,17025
2458,60,60,60,60,60,60,60,60,60,60,12751
2459,60,60,60,60,60,60,60,60,60,60,12228
2460,60,60,60,60,60,60,60,60,60,60,12134
2461,60,60,60,60,60,60,60,60,60,60,17032
2462,60,60,60,60,60,60,60,60,60,60,11042
2463,60,60,60,60,60,60,60,60,60,60,16340
2464,60,60,60,60,60,60,60,60,60,60,16332
2465,60,60,60,60,60,60,60,60,60,60,12187
2466,60,60,60,60,60,60,60,60,60,60,21028
2467,60,60,60,60,60,60,60,60,60,60,11028
2468,60,60,60,60,60,60,60,60,60,60,12951
2469,60,60,60,60,60,60,60,60,60,60,12952
2470,60,60,60,60,60,60,60,60,60,60,18102
2471,60,60,60,60,60,60,60,60,60,60,24042
2472,60,60,60,60,60,60,60,60,60,60,14042
2473,60,60,60,60,60,60,60,60,60,60,14041
2474,60,60,60,60,60,60,60,60,60,60,15111
2475,60,60,60,60,60,60,60,60,60,60,15103
2476,60,60,60,60,60,60,60,60,60,60,15007
2477,60,60,60,60,60,60,60,60,60,60,12538
2478,60,60,60,60,60,60,60,60,60,60,15120
2479,60,60,60,60,60,60,60,60,60,60,15227
2480,60,60,60,60,60,60,60,60,60,60,11061
2481,60,60,60,60,60,60,60,60,60,60,16229
2482,60,60,60,60,60,60,60,60,60,60,6229
2483,60,60,60,60,60,60,60,60,60,60,17301
2484,60,60,60,60,60,60,60,60,60,60,3289
2485,60,60,60,60,60,60,60,60,60,60,22818
2486,60,60,60,60,60,60,60,60,60,60,16217
2487,60,60,60,60,60,60,60,60,60,60,6201
2488,60,60,60,60,60,60,60,60,60,60,16235
2489,60,60,60,60,60,60,60,60,60,60,6228
2490,60,60,60,60,60,60,60,60,60,60,22682
2491,60,60,60,60,60,60,60,60,60,60,16231
2492,60,60,60,60,60,60,60,60,60,60,16205
2493,60,60,60,60,60,60,60,60,60,60,56264
2494,60,60,60,60,60,60,60,60,60,60,15614
2495,60,60,60,60,60,60,60,60,60,60,15669
2496,60,60,60,60,60,60,60,60,60,60,15670
2497,60,60,60,60,60,60,60,60,60,60,16339
2498,60,60,60,60,60,60,60,60,60,60,16351
2499,60,60,60,60,60,60,60,60,60,60,18309
2500,60,60,60,60,60,60,60,60,60,60,18310
2501,60,60,60,60,60,60,60,60,60,60,6309
2502,60,60,60,60,60,60,60,60,60,60,6747
2503,60,60,60,60,60,60,60,60,60,60,6017
2504,60,60,60,60,60,60,60,60,60,60,6303
2505,60,60,60,60,60,60,60,60,60,60,6598
2506,60,60,60,60,60,60,60,60,60,60,6617
2507,60,60,60,60,60,60,60,60,60,60,12667
2508,60,60,60,60,60,60,60,60,60,60,12689
2509,60,60,60,60,60,60,60,60,60,60,16610
2510,60,60,60,60,60,60,60,60,60,60,6083
2511,60,60,60,60,60,60,60,60,60,60,16335
2512,60,60,60,60,60,60,60,60,60,60,17235
2513,60,60,60,60,60,60,60,60,60,60,12289
2514,60,60,60,60,60,60,60,60,60,60,12113
2515,60,60,60,60,60,60,60,60,60,60,12855
2516,60,60,60,60,60,60,60,60,60,60,1018
2517,60,60,60,60,60,60,60,60,60,60,12136
2518,60,60,60,60,60,60,60,60,60,60,12206
2519,60,60,60,60,60,60,60,60,60,60,12205
2520,60,60,60,60,60,60,60,60,60,60,12816
2521,60,60,60,60,60,60,60,60,60,60,12815
2522,60,60,60,60,60,60,60,60,60,60,11401
2523,60,60,60,60,60,60,60,60,60,60,11402
2524,60,60,60,60,60,60,60,60,60,60,17256
2525,60,60,60,60,60,60,60,60,60,60,12734
2526,60,60,60,60,60,60,60,60,60,60,12733
2527,60,60,60,60,60,60,60,60,60,60,18234
2528,60,60,60,60,60,60,60,60,60,60,18233
2529,60,60,60,60,60,60,60,60,60,60,7218
2530,60,60,60,60,60,60,60,60,60,60,14512
2531,60,60,60,60,60,60,60,60,60,60,14511
2532,60,60,60,60,60,60,60,60,60,60,12656
2533,60,60,60,60,60,60,60,60,60,60,12655
2534,60,60,60,60,60,60,60,60,60,60,16687
2535,60,60,60,60,60,60,60,60,60,60,16688
2536,60,60,60,60,60,60,60,60,60,60,5726
2537,60,60,60,60,60,60,60,60,60,60,12690
2538,60,60,60,60,60,60,60,60,60,60,632
2539,60,60,60,60,60,60,60,60,60,60,16352
2540,60,60,60,60,60,60,60,60,60,60,6354
2541,60,60,60,60,60,60,60,60,60,60,12273
2542,60,60,60,60,60,60,60,60,60,60,12259
2543,60,60,60,60,60,60,60,60,60,60,9005
2544,60,60,60,60,60,60,60,60,60,60,4112
2545,60,60,60,60,60,60,60,60,60,60,4424
2546,60,60,60,60,60,60,60,60,60,60,22806
2547,60,60,60,60,60,60,60,60,60,60,9006
2548,60,60,60,60,60,60,60,60,60,60,22914
2549,60,60,60,60,60,60,60,60,60,60,9004
2550,60,60,60,60,60,60,60,60,60,60,12350
2551,60,60,60,60,60,60,60,60,60,60,4412
2552,60,60,60,60,60,60,60,60,60,60,4022
2553,60,60,60,60,60,60,60,60,60,60,12047
2554,60,60,60,60,60,60,60,60,60,60,12045
2555,60,60,60,60,60,60,60,60,60,60,12034
2556,60,60,60,60,60,60,60,60,60,60,4072
2557,60,60,60,60,60,60,60,60,60,60,12236
2558,60,60,60,60,60,60,60,60,60,60,12436
2559,60,60,60,60,60,60,60,60,60,60,12271
2560,60,60,60,60,60,60,60,60,60,60,22209
2561,60,60,60,60,60,60,60,60,60,60,12275
2562,60,60,60,60,60,60,60,60,60,60,2236
2563,60,60,60,60,60,60,60,60,60,60,2436
2564,60,60,60,60,60,60,60,60,60,60,12324
2565,60,60,60,60,60,60,60,60,60,60,4008
2566,60,60,60,60,60,60,60,60,60,60,12250
2567,60,60,60,60,60,60,60,60,60,60,12056
2568,60,60,60,60,60,60,60,60,60,60,12058
2569,60,60,60,60,60,60,60,60,60,60,12191
2570,60,60,60,60,60,60,60,60,60,60,14681
2571,60,60,60,60,60,60,60,60,60,60,3114
2572,60,60,60,60,60,60,60,60,60,60,2504
2573,60,60,60,60,60,60,60,60,60,60,5619
2574,60,60,60,60,60,60,60,60,60,60,12037
2575,60,60,60,60,60,60,60,60,60,60,2234
2576,60,60,60,60,60,60,60,60,60,60,4440
2577,60,60,60,60,60,60,60,60,60,60,4934
2578,60,60,60,60,60,60,60,60,60,60,4944
2579,60,60,60,60,60,60,60,60,60,60,12430
2580,60,60,60,60,60,60,60,60,60,60,4434
2581,60,60,60,60,60,60,60,60,60,60,4942
2582,60,60,60,60,60,60,60,60,60,60,4030
2583,60,60,60,60,60,60,60,60,60,60,4202
2584,60,60,60,60,60,60,60,60,60,60,4420
2585,60,60,60,60,60,60,60,60,60,60,2040
2586,60,60,60,60,60,60,60,60,60,60,14004
2587,60,60,60,60,60,60,60,60,60,60,12043
2588,60,60,60,60,60,60,60,60,60,60,22412
2589,60,60,60,60,60,60,60,60,60,60,12524
2590,60,60,60,60,60,60,60,60,60,60,22404
2591,60,60,60,60,60,60,60,60,60,60,4040
2592,60,60,60,60,60,60,60,60,60,60,2446
2593,60,60,60,60,60,60,60,60,60,60,2259
2594,60,60,60,60,60,60,60,60,60,60,815
2595,60,60,60,60,60,60,60,60,60,60,4405
2596,60,60,60,60,60,60,60,60,60,60,22913
2597,60,60,60,60,60,60,60,60,60,60,4402
2598,60,60,60,60,60,60,60,60,60,60,12878
2599,60,60,60,60,60,60,60,60,60,60,12440
2600,60,60,60,60,60,60,60,60,60,60,12454
2601,60,60,60,60,60,60,60,60,60,60,14323
2602,60,60,60,60,60,60,60,60,60,60,15602
2603,60,60,60,60,60,60,60,60,60,60,12044
2604,60,60,60,60,60,60,60,60,60,60,12001
2605,60,60,60,60,60,60,60,60,60,60,4012
2606,60,60,60,60,60,60,60,60,60,60,4096
2607,60,60,60,60,60,60,60,60,60,60,4033
2608,60,60,60,60,60,60,60,60,60,60,4055
2609,60,60,60,60,60,60,60,60,60,60,12459
2610,60,60,60,60,60,60,60,60,60,60,19576
2611,60,60,60,60,60,60,60,60,60,60,9607
2612,60,60,60,60,60,60,60,60,60,60,12767
2613,60,60,60,60,60,60,60,60,60,60,12768
2614,60,60,60,60,60,60,60,60,60,60,7513
2615,60,60,60,60,60,60,60,60,60,60,12421
2616,60,60,60,60,60,60,60,60,60,60,17620
2617,60,60,60,60,60,60,60,60,60,60,17623
2618,60,60,60,60,60,60,60,60,60,60,7408
2619,60,60,60,60,60,60,60,60,60,60,7037
2620,60,60,60,60,60,60,60,60,60,60,57516
2621,60,60,60,60,60,60,60,60,60,60,57564
2622,60,60,60,60,60,60,60,60,60,60,2421
2623,60,60,60,60,60,60,60,60,60,60,11012
2624,60,60,60,60,60,60,60,60,60,60,4602
2625,60,60,60,60,60,60,60,60,60,60,17614
2626,60,60,60,60,60,60,60,60,60,60,7631
2627,60,60,60,60,60,60,60,60,60,60,7629
2628,60,60,60,60,60,60,60,60,60,60,7622
2629,60,60,60,60,60,60,60,60,60,60,7501
2630,60,60,60,60,60,60,60,60,60,60,16593
2631,60,60,60,60,60,60,60,60,60,60,4722
2632,60,60,60,60,60,60,60,60,60,60,12485
2633,60,60,60,60,60,60,60,60,60,60,7609
2634,60,60,60,60,60,60,60,60,60,60,22457
2635,60,60,60,60,60,60,60,60,60,60,18510
2636,60,60,60,60,60,60,60,60,60,60,8510
2637,60,60,60,60,60,60,60,60,60,60,12875
2638,60,60,60,60,60,60,60,60,60,60,12876
2639,60,60,60,60,60,60,60,60,60,60,12632
2640,60,60,60,60,60,60,60,60,60,60,12631
2641,60,60,60,60,60,60,60,60,60,60,16346
2642,60,60,60,60,60,60,60,60,60,60,16345
2643,60,60,60,60,60,60,60,60,60,60,4095
2644,60,60,60,60,60,60,60,60,60,60,14003
2645,60,60,60,60,60,60,60,60,60,60,18240
2646,60,60,60,60,60,60,60,60,60,60,6570
2647,60,60,60,60,60,60,60,60,60,60,22112
2648,60,60,60,60,60,60,60,60,60,60,12290
2649,60,60,60,60,60,60,60,60,60,60,1012
2650,60,60,60,60,60,60,60,60,60,60,1220
2651,60,60,60,60,60,60,60,60,60,60,1014
2652,60,60,60,60,60,60,60,60,60,60,1212
2653,60,60,60,60,60,60,60,60,60,60,5592
2654,60,60,60,60,60,60,60,60,60,60,5591
2655,60,60,60,60,60,60,60,60,60,60,8611
2656,60,60,60,60,60,60,60,60,60,60,1657
2657,60,60,60,60,60,60,60,60,60,60,12924
2658,60,60,60,60,60,60,60,60,60,60,11203
2659,60,60,60,60,60,60,60,60,60,60,11403
2660,60,60,60,60,60,60,60,60,60,60,58839
2661,60,60,60,60,60,60,60,60,60,60,2437
2662,60,60,60,60,60,60,60,60,60,60,1236
2663,60,60,60,60,60,60,60,60,60,60,1021
2664,60,60,60,60,60,60,60,60,60,60,1203
2665,60,60,60,60,60,60,60,60,60,60,1238
2666,60,60,60,60,60,60,60,60,60,60,11207
2667,60,60,60,60,60,60,60,60,60,60,12772
2668,60,60,60,60,60,60,60,60,60,60,1453
2669,60,60,60,60,60,60,60,60,60,60,15618
2670,60,60,60,60,60,60,60,60,60,60,22411
2671,60,60,60,60,60,60,60,60,60,60,12672
2672,60,60,60,60,60,60,60,60,60,60,12671
2673,60,60,60,60,60,60,60,60,60,60,7614
2674,60,60,60,60,60,60,60,60,60,60,22653
2675,60,60,60,60,60,60,60,60,60,60,22633
2676,60,60,60,60,60,60,60,60,60,60,12645
2677,60,60,60,60,60,60,60,60,60,60,12643
2678,60,60,60,60,60,60,60,60,60,60,12147
2679,60,60,60,60,60,60,60,60,60,60,12721
2680,60,60,60,60,60,60,60,60,60,60,12415
2681,60,60,60,60,60,60,60,60,60,60,52541
2682,60,60,60,60,60,60,60,60,60,60,52571
2683,60,60,60,60,60,60,60,60,60,60,22310
2684,60,60,60,60,60,60,60,60,60,60,3060
2685,60,60,60,60,60,60,60,60,60,60,12042
2686,60,60,60,60,60,60,60,60,60,60,3130
2687,60,60,60,60,60,60,60,60,60,60,22612
2688,60,60,60,60,60,60,60,60,60,60,2508
2689,60,60,60,60,60,60,60,60,60,60,5725
2690,60,60,60,60,60,60,60,60,60,60,12523
2691,60,60,60,60,60,60,60,60,60,60,3059
2692,60,60,60,60,60,60,60,60,60,60,18630
2693,60,60,60,60,60,60,60,60,60,60,8630
2694,60,60,60,60,60,60,60,60,60,60,3140
2695,60,60,60,60,60,60,60,60,60,60,15723
2696,60,60,60,60,60,60,60,60,60,60,19602
2697,60,60,60,60,60,60,60,60,60,60,12326
2698,60,60,60,60,60,60,60,60,60,60,4924
2699,60,60,60,60,60,60,60,60,60,60,7224
2700,60,60,60,60,60,60,60,60,60,60,7118
2701,60,60,60,60,60,60,60,60,60,60,12505
2702,60,60,60,60,60,60,60,60,60,60,12506
2703,60,60,60,60,60,60,60,60,60,60,17642
2704,60,60,60,60,60,60,60,60,60,60,52101
2705,60,60,60,60,60,60,60,60,60,60,17404
2706,60,60,60,60,60,60,60,60,60,60,17255
2707,60,60,60,60,60,60,60,60,60,60,17231
2708,60,60,60,60,60,60,60,60,60,60,17213
2709,60,60,60,60,60,60,60,60,60,60,7217
2710,60,60,60,60,60,60,60,60,60,60,7255
2711,60,60,60,60,60,60,60,60,60,60,57264
2712,60,60,60,60,60,60,60,60,60,60,7205
2713,60,60,60,60,60,60,60,60,60,60,16004
2714,60,60,60,60,60,60,60,60,60,60,17232
2715,60,60,60,60,60,60,60,60,60,60,17214
2716,60,60,60,60,60,60,60,60,60,60,7120
2717,60,60,60,60,60,60,60,60,60,60,13281
2718,60,60,60,60,60,60,60,60,60,60,25910
