train_no,train_name,source,destination,arival_time,fare
2845,Bbs Ypr Superfast Special,Bhubaneswar,Yesvantpur Junction,00:30,1500.9
12845,Bbs Ypr Superfast Express,Bhubaneswar,Yesvantpur Junction,01:30,2000.3
9017,Bct Adi Ac Special,Mumbai Central,Ahmedabad Junction,02:30,500.2
9007,Bct Bikaner Special,Mumbai Central,Bikaner Junction,22:30,1001.2
12932,Bct Doubledecke,Ahmedabad Junction,Mumbai Central,22:30,1500.9
22210,Bct Duronto,New Delhi,Mumbai Central,23:30,1600.3
12268,Bct Duronto Express,Ahmedabad Junction,Mumbai Central,00:30,2000.3
12955,Bct Jp Express,Mumbai Central,Jaipur,01:30,500.2
4093,Bct Ndls Ac Special,Mumbai Central,New Delhi,02:30,1001.2
9003,Bct Ndls Premiu,Mumbai Central,New Delhi,22:30,1500.9
14209,Bdl Lko Intercity,Vindhyachal,Lucknow Nr,23:30,1600.3
2904,Bdts Ac S F Express,Bhuj,Bandra Terminus,00:30,700.5
22904,Bdts Ac S F Express,Bhuj,Bandra Terminus,01:30,700.7
9027,Bdts Adi Special,Bandra Terminus,Ahmedabad Junction,02:30,2000.3
9642,Bdts Aii Special,Bandra Terminus,Ajmer Junction,22:30,500.2
12995,Bdts Aii Udz Express,Bandra Terminus,Ajmer Junction,22:30,1001.2
9620,Bdts Aii Urs Special,Bandra Terminus,Ajmer Junction,23:30,1500.9
19065,Bdts Bgkt Express,Bandra Terminus,Bhagat Ki Kothi,00:30,1600.3
19115,Bdts Bhuj Express,Bandra Terminus,Bhuj,01:30,700.5
9023,Bdts Bikaner Special,Bandra Terminus,Bikaner Junction,02:30,700.7
22474,Bdts Bkn Superfast Express,Bandra Terminus,Bikaner Junction,22:30,2000.3
19203,Bdts Bvc Express,Bandra Terminus,Bhavnagar Trmus,23:30,500.2
9231,Bdts Bvc Special,Bandra Terminus,Bhavnagar Trmus,00:30,2000.3
19029,Bdts Dee Express,Bandra Terminus,Delhi S Rohilla,01:30,500.2
12910,Bdts Garib Rath,H Nizamuddin,Bandra Terminus,02:30,1001.2
5034,Bdts Gkp Special,Bandra Terminus,Gorakhpur Junction,22:30,1500.9
2534,Bdts Gkp Superfast Special,Bandra Terminus,Gorakhpur Junction,22:30,1600.3
1654,Bdts Hbj Special,Bandra Terminus,Habibganj,23:30,700.5
22915,Bdts Hsr Superfast Express,Bandra Terminus,Hisar,00:30,700.7
2915,Bdts Hsr Superfast Express,Bandra Terminus,Hisar,01:30,2000.3
9301,Bdts Indb Superfast Special,Bandra Terminus,Indore Junction Bg,02:30,500.2
9029,Bdts Indore Special,Bandra Terminus,Indore Junction Bg,22:30,1001.2
11104,Bdts Jhansi Express,Bandra Terminus,Jhansi Junction,22:30,1500.9
22933,Bdts Jp Superfast Express,Bandra Terminus,Jaipur,23:30,1600.3
9732,Bdts Jp Special,Bandra Terminus,Jaipur,00:30,700.5
9033,Bdts Jp Special,Bandra Terminus,Jaipur,01:30,700.7
19063,Bdts Jsm Express,Bandra Terminus,Jaisalmer,02:30,2000.3
9063,Bdts Jsm Express,Bandra Terminus,Jaisalmer,22:30,500.2
22931,Bdts Jsm Express,Bandra Terminus,Jaisalmer,23:30,2000.3
9045,Bdts Jsm Special,Bandra Terminus,Jaisalmer,00:30,500.2
9019,Bdts Ju Special,Bandra Terminus,Jodhpur Junction,01:30,1001.2
22444,Bdts Kanpur Express,Bandra Terminus,Kanpur Central,02:30,1500.9
19021,Bdts Ljn Express,Bandra Terminus,Lucknow Ne,22:30,1600.3
9009,Bdts Madgaon Special,Bandra Terminus,Madgaon,22:30,700.5
12247,Bdts Nzm Yuva E,Bandra Terminus,H Nizamuddin,23:30,700.7
9561,Bdts Okha Special,Bandra Terminus,Okha,00:30,2000.3
19049,Bdts Patna Express,Bandra Terminus,Patna Junction,01:30,500.2
22935,Bdts Pit Superfast Express,Bandra Terminus,Mumbai Cst,02:30,1001.2
9011,Bdts Pnbe Special,Bandra Terminus,Patna Junction,22:30,1500.9
9061,Bdts Rmr Express,Bandra Terminus,Ramnagar,23:30,2000.3
12907,Bdts Sampark K Express,Bandra Terminus,H Nizamuddin,00:30,500.2
12935,Bdts Surat Express,Bandra Terminus,Surat,01:30,1001.2
14321,Be Bhuj Express,Bareilly,Bhuj,02:30,1500.9
14236,Be Bsb Express,Bareilly,Varanasi Junction,22:30,1600.3
54077,Be Dli Psngr,Bareilly,Delhi,22:30,2000.3
14320,Be Indb Express,Bareilly,Indore Junction Bg,23:30,500.2
4314,Be Kota Special,Bareilly,Kota Junction,00:30,1001.2
14308,Be Lko Ald Passenger,Bareilly,Prayag,01:30,1500.9
14314,Be Ltt Express,Bareilly,Lokmanyatilak T,02:30,1600.3
4918,Beas Sre Special,Beas,Saharanpur,22:30,700.5
12238,Begampura Express,Jammu Tawi,Varanasi Junction,22:30,700.7
12237,Begampura Express,Varanasi Junction,Jammu Tawi,23:30,2000.3
18203,Betwa Express,Durg,Kanpur Central,00:30,500.2
18204,Betwa Express,Kanpur Central,Durg,01:30,1001.2
14803,Bgkt Adi Express,Bhagat Ki Kothi,Ahmedabad Junction,02:30,1500.9
4803,Bgkt Adi Special,Bhagat Ki Kothi,Ahmedabad Junction,22:30,1600.3
9054,Bgkt Bct Special,Jodhpur Junction,Valsad,23:30,700.5
19066,Bgkt Bdts Express,Bhagat Ki Kothi,Bandra Terminus,00:30,700.7
18244,Bgkt Bsp Express,Bhagat Ki Kothi,Bilaspur Junction,01:30,2000.3
8244,Bgkt Bsp Special,Bhagat Ki Kothi,Bilaspur Junction,02:30,500.2
15623,Bgkt Kyq Express,Bhagat Ki Kothi,Kamakhya,22:30,2000.3
5623,Bgkt Kyq Special,Bhagat Ki Kothi,Kamakhya,22:30,500.2
16863,Bgkt Mq Express,Bhagat Ki Kothi,Mannargudi,23:30,1001.2
16533,Bgkt Sbc Express,Bhagat Ki Kothi,Bangalore Cy Junction,00:30,1500.9
16507,Bgkt Sbcexp,Bhagat Ki Kothi,Bangalore Cy Junction,01:30,1600.3
18574,Bgkt Vskp Express,Bhagat Ki Kothi,Vishakapatnam,02:30,700.5
11089,Bgktpune Express,Bhagat Ki Kothi,Pune Junction,22:30,700.7
7327,Bgm Ubl,Belgaum,Hubli Junction,23:30,2000.3
22405,Bgp Garib Rath,Bhagalpur,Anand Vihar Trm,00:30,500.2
13423,Bgp Aii Express,Bhagalpur,Ajmer Junction,01:30,1001.2
3453,Bgp Gkp Special,Bhagalpur,Gorakhpur Junction,02:30,1500.9
12335,Bgp Ltt Express,Bhagalpur,Lokmanyatilak T,22:30,1600.3
13410,Bgp Mldt Intercity Express,Jamalpur Junction,Malda Town,22:30,700.5
12349,Bgp Ndls Express,Bhagalpur,New Delhi,23:30,700.7
3435,Bgp Pnbe Special,Bhagalpur,Patna Junction,00:30,2000.3
18604,Bgp Rnc Express,Bhagalpur,Ranchi,01:30,500.2
19048,Bgp Surat Express,Bhagalpur,Surat,02:30,2000.3
8104,Bgp Tata Special,Bhagalpur,Tatanagar Junction,22:30,500.2
12891,Bgy Bbs Express,Bangriposi,Bhubaneswar,22:30,1001.2
12336,Bhagalpur Express,Lokmanyatilak T,Bhagalpur,23:30,1500.9
13104,Bhagirathi Express,Lalgola,Sealdah,00:30,1600.3
13103,Bhagirathi Express,Sealdah,Lalgola,01:30,700.5
17233,Bhagyanagar Express,Secunderabad Junction,Balharshah,02:30,700.7
17234,Bhagyanagar Express,Balharshah,Secunderabad Junction,22:30,2000.3
12971,Bhavnagar Express,Bandra Terminus,Bhavnagar Trmus,23:30,500.2
59208,Bhavnagar Passenger,Okha,Bhavnagar Trmus,00:30,1001.2
59828,Bhind Passenger,Etawah,Bhind,01:30,1500.9
12155,Bhopal Express,Habibganj,H Nizamuddin,02:30,2000.3
12156,Bhopal Express,H Nizamuddin,Habibganj,22:30,500.2
59389,Bhopal Passenge,Indore Junction Bg,Bhopal Junction,22:30,1001.2
12002,Bhopal Shatabdi,New Delhi,Habibganj,23:30,1500.9
13015,Bhp Kaviguru Express,Howrah Junction,Bolpur S Niktn,00:30,1600.3
12846,Bhubaneshwar Express,Yesvantpur Junction,Bhubaneswar,01:30,2000.3
18495,Bhubaneswar Express,Rameswaram,Bhubaneswar,02:30,500.2
12829,Bhubaneswar Express,Chennai Central,Bhubaneswar,22:30,1001.2
22903,Bhuj Ac S F Express,Bandra Terminus,Bhuj,23:30,1500.9
19116,Bhuj Bdts Express,Bhuj,Bandra Terminus,00:30,1600.3
9024,Bhuj Bdts Special,Bhuj,Bandra Terminus,01:30,700.5
9458,Bhuj Brc Special,Bhuj,Vadodara Junction,02:30,700.7
12960,Bhuj Dadar Express,Bhuj,Dadar,22:30,2000.3
11091,Bhuj Pune Express,Bhuj,Pune Junction,22:30,500.2
22829,Bhuj Shm Express,Bhuj,Shalimar,23:30,1001.2
59013,Bhusaval Passenger,Surat,Bhusaval Junction,00:30,1500.9
59075,Bhusaval Passenger,Surat,Bhusaval Junction,01:30,1600.3
59077,Bhusaval Passenger,Surat,Bhusaval Junction,02:30,700.5
17009,Bidr Hyb Express,Bidar,Hyderabad Decan,22:30,700.7
11076,Bidr Ltt Express,Bidar,Lokmanyatilak T,22:30,2000.3
16572,Bidr Ypr Express,Bidar,Yesvantpur Junction,23:30,500.2
12565,Bihar S Kranti,Darbhanga Junction,New Delhi,00:30,2000.3
12566,Bihar S Kranti,New Delhi,Darbhanga Junction,01:30,500.2
6535,Bijapur Express,Yesvantpur Junction,Bijapur,02:30,1001.2
22476,Bikaner Ac Express,Coimbatore Junction,Bikaner Junction,22:30,1500.9
6013,Bikaner Express,Chennai Egmore,Bikaner Junction,23:30,1600.3
16312,Bikaner Express,Kochuveli,Bikaner Junction,00:30,700.5
18235,Bilaspur Express Passenger,Bhopal Junction,Chirmiri,01:30,700.7
12852,Bilaspur Express,Chennai Central,Bilaspur Junction,02:30,2000.3
12442,Bilaspur Rajdhani,New Delhi,Bilaspur Junction,22:30,500.2
21126,Bix Indb Express,Bhind,Indore Junction Bg,22:30,1001.2
59822,Bix Kota Passenger,Bhind,Kota Junction,23:30,1500.9
51030,Bjp Bb Fast Passenger,Bijapur,Mumbai Cst,00:30,1600.3
5285,Bju Aii Urs Special,Barauni Junction,Ajmer Junction,01:30,700.5
15231,Bju Gondia Express,Barauni Junction,Gondia Junction,02:30,700.7
11123,Bju Gwl Mail,Barauni Junction,Gwalior,22:30,2000.3
15203,Bju Ljn Express,Barauni Junction,Lucknow Ne,23:30,500.2
5231,Bju Mfp Special,Barauni Junction,Muzaffarpur Junction,00:30,2000.3
4021,Bju Ndls Premiu,Barauni Junction,New Delhi,01:30,500.2
4701,Bkn Udn Special,Bikaner Junction,Udhna Junction,02:30,1001.2
22631,Bkn Ac Superfast Express,Chennai Central,Bikaner Junction,22:30,1500.9
22473,Bkn Bdts Superfast Express,Bikaner Junction,Bandra Terminus,22:30,1600.3
9008,Bkn Bdts Special,Bikaner Junction,Bandra Terminus,23:30,700.5
4737,Bkn Bl Special,Bikaner Junction,Valsad,00:30,700.7
18246,Bkn Bsp Express,Bikaner Junction,Bilaspur Junction,01:30,2000.3
8246,Bkn Bsp Special,Bikaner Junction,Bilaspur Junction,02:30,500.2
22475,Bkn Cbe Ac S F,Bikaner Junction,Coimbatore Junction,22:30,1001.2
12489,Bkn Ddr Superfast Express,Bikaner Junction,Dadar,22:30,1500.9
12458,Bkn Dee S F Express,Bikaner Junction,Delhi S Rohilla,23:30,2000.3
12456,Bkn Dee Superfast Express,Bikaner Junction,Delhi S Rohilla,00:30,500.2
25631,Bkn Ghy Express,Bikaner Junction,Guwahati,01:30,1001.2
4735,Bkn Hw Special,Bikaner Junction,Haridwar Junction,02:30,1500.9
22308,Bkn Hwh Supfast,Bikaner Junction,Howrah Junction,22:30,1600.3
22472,Bkn Intercity,Delhi S Rohilla,Bikaner Junction,23:30,2000.3
12467,Bkn Jp Intercity,Bikaner Junction,Jaipur,00:30,500.2
14702,Bkn Jsm Express,Bikaner Junction,Jaisalmer,01:30,1001.2
16311,Bkn Kcvl Express,Bikaner Junction,Kochuveli,02:30,1500.9
12495,Bkn Koaa Superfast Express,Bikaner Junction,Kolkata,22:30,1600.3
22632,Bkn Mas Ac Superfast,Bikaner Junction,Chennai Central,22:30,700.5
6014,Bkn Ms Special,Bikaner Junction,Chennai Egmore,23:30,700.7
17624,Bkn Ned Express,Bikaner Junction,Nanded,00:30,2000.3
7038,Bkn Ned Special,Bikaner Junction,Nanded,01:30,500.2
4739,Bkn Puri Inaug,Bikaner Junction,Puri,02:30,1001.2
14709,Bkn Puri Express,Bikaner Junction,Puri,22:30,1500.9
4741,Bkn Rtgh Special,Bikaner Junction,Ratangarh Junction,23:30,1600.3
17038,Bkn Sc Express,Bikaner Junction,Secunderabad Junction,00:30,700.5
4732,Bkn Sgnr Special,Bikaner Junction,Shri Ganganagar,01:30,700.7
16588,Bkn Ypr Express,Bikaner Junction,Yesvantpur Junction,02:30,2000.3
2692,Bkn Ypr Premium,Bikaner Junction,Yesvantpur Junction,22:30,2000.3
6588,Bkn Ypr Special,Bikaner Junction,Yesvantpur Junction,22:30,500.2
58014,Bksc Hwh Passenger,Bokaro Stl City,Howrah Junction,23:30,2000.3
9053,Bl Jodhpur Special,Valsad,Jodhpur Junction,00:30,500.2
22909,Bl Puri S F Express,Valsad,Puri,01:30,1001.2
12583,Bl Puri S F Express,Valsad,Puri,02:30,1500.9
4738,Bl Bkn Ac Special,Valsad,Bikaner Junction,22:30,1600.3
12911,Bl Haridwar Express,Valsad,Haridwar Junction,22:30,700.5
19055,Bl Jodhpur Express,Valsad,Jodhpur Junction,23:30,700.7
19052,Bl Shramik Express,Muzaffarpur Junction,Valsad,00:30,2000.3
9057,Bl Vadodara Special,Valsad,Vadodara Junction,01:30,500.2
22387,Blackdiamond Express,Howrah Junction,Dhanbad Junction,02:30,1001.2
22388,Blackdiamond Express,Dhanbad Junction,Howrah Junction,22:30,1500.9
12893,Blgr Express,Bhubaneswar,Balangir,23:30,1600.3
13064,Blgt Hwh Express,Balurghat,Howrah Junction,00:30,700.5
13162,Blgt Koaa Express,Balurghat,Kolkata,01:30,700.7
4973,Bme Bti Special,Barmer,Bhatinda Junction,02:30,2000.3
15631,Bme Ghy Express,Barmer,Guwahati,22:30,500.2
24888,Bme Hw Link Express,Barmer,Haridwar Junction,22:30,1001.2
14806,Bme Ypr Ac Express,Barmer,Yesvantpur Junction,23:30,1500.9
2509,Bnc Kyq Premium,Bangalore Cant,Kamakhya,00:30,1600.3
2353,Bnc Premium Special,Patna Junction,Bangalore Cant,01:30,700.5
2659,Bnc Tvc Premium,Bangalore Cant,Trivandrum Cntl,02:30,700.7
2657,Bnc Tvc Premium,Bangalore Cant,Trivandrum Cntl,22:30,2000.3
4724,Bnw Cnb Special,Bhiwani,Kanpur Central,23:30,500.2
3174,Bny Sdah Special,Barhni,Sealdah,00:30,1001.2
57129,Bolarum Passenger,Bijapur,Bolarum,01:30,1500.9
13137,Bp Amh Express,Kolkata,Azamgarh,02:30,1600.3
13118,Bpc Koaa Express,Lalgola,Kolkata,22:30,700.5
22186,Bpl Double Deck,Indore Junction Bg,Bhopal Junction,22:30,700.7
13026,Bpl Howrah Express,Bhopal Junction,Howrah Junction,23:30,2000.3
59390,Bpl Indb Passenger,Bhopal Junction,Indore Junction Bg,00:30,500.2
12198,Bpl Intercity,Gwalior,Bhopal Junction,01:30,2000.3
19712,Bpl Jaipur Express,Bhopal Junction,Jaipur,02:30,2000.3
54811,Bpl Ju Passenger,Bhopal Junction,Jodhpur Junction,22:30,500.2
7620,Bpl Kranti Special,Bhopal Junction,Kurnool Town,22:30,1001.2
1683,Bpl Ljn Special,Bhopal Junction,Lucknow Ne,23:30,1500.9
12183,Bpl Pbh Superfast Express,Bhopal Junction,Partapgarh Junction,00:30,1600.3
2183,Bpl Rewa Superfast Special,Bhopal Junction,Rewa,01:30,700.5
59320,Bpl Ujjain Passenger,Bhopal Junction,Ujjain Junction,02:30,700.7
51196,Bpq Wr Passenger,Balharshah,Mumbai Cst,22:30,2000.3
14056,Brahmputra Mail,Delhi,Dibrugarh,23:30,500.2
14055,Brahmputra Mail,Dibrugarh,Delhi,00:30,1001.2
19129,Brc Adi Intercity,Vadodara Junction,Ahmedabad Junction,01:30,1500.9
9457,Brc Bhuj Special,Vadodara Junction,Bhuj,02:30,1600.3
9058,Brc Valsad Special,Vadodara Junction,Valsad,22:30,700.5
12639,Brindavan Express,Chennai Central,Bangalore Cy Junction,22:30,700.7
12640,Brindavan Express,Bangalore Cy Junction,Chennai Central,23:30,2000.3
51452,Brmt Pune Passenger,Baramati,Pune Junction,00:30,500.2
19408,Bsb Adi Express,Varanasi Junction,Ahmedabad Junction,01:30,2000.3
22407,Bsb Anvt G Rath,Varanasi Junction,Anand Vihar Trm,02:30,500.2
14235,Bsb Be Express,Varanasi Junction,Bareilly,22:30,1001.2
4911,Bsb Cdg Special,Varanasi Junction,Chandigarh,23:30,1500.9
4505,Bsb Cdg Special,Varanasi Junction,Chandigarh,00:30,1600.3
4503,Bsb Cdg Special,Varanasi Junction,Chandigarh,01:30,700.5
1030,Bsb Cstm Special,Varanasi Junction,Mumbai Cst,02:30,700.7
1028,Bsb Cstm Special,Varanasi Junction,Mumbai Cst,22:30,2000.3
14265,Bsb Ddn Express,Varanasi Junction,Ramnagar,22:30,500.2
4931,Bsb Dli Special,Varanasi Junction,Delhi,23:30,2000.3
4203,Bsb Dli Special,Varanasi Junction,Delhi,00:30,500.2
4205,Bsb Dli Special,Varanasi Junction,Delhi,01:30,1001.2
22408,Bsb Garib Rath,Anand Vihar Trm,Varanasi Junction,02:30,1500.9
14213,Bsb Gd Intercity,Varanasi Junction,Gonda Junction,22:30,1600.3
5652,Bsb Ghy Special,Varanasi Junction,Guwahati,22:30,700.5
13346,Bsb Intercity E,Singrauli,Varanasi Junction,23:30,700.7
21108,Bsb Kurj Link E,Varanasi Junction,Khajuraho,00:30,2000.3
14219,Bsb Lko Express,Varanasi Junction,Lucknow Nr,01:30,500.2
14203,Bsb Lko Intercity,Varanasi Junction,Lucknow Nr,02:30,1001.2
2070,Bsb Ltt Premium,Varanasi Junction,Lokmanyatilak T,22:30,1500.9
1056,Bsb Ltt Special,Varanasi Junction,Lokmanyatilak T,23:30,1600.3
12168,Bsb Ltt Superfast Express,Varanasi Junction,Lokmanyatilak T,00:30,700.5
12166,Bsb Ltt Superfast Express,Varanasi Junction,Lokmanyatilak T,01:30,700.7
16230,Bsb Mys Express,Varanasi Junction,Mysore Junction,02:30,2000.3
2682,Bsb Mys Premium,Varanasi Junction,Mysore Junction,22:30,500.2
6230,Bsb Mys Special,Varanasi Junction,Mysore Junction,22:30,2000.3
4433,Bsb Ndls Special,Varanasi Junction,New Delhi,23:30,500.2
19570,Bsb Okha Express,Varanasi Junction,Okha,00:30,1001.2
2069,Bsb Premium Special,Lokmanyatilak T,Varanasi Junction,01:30,1500.9
14260,Bsb Rmm Express,Varanasi Junction,Rameswaram,02:30,1600.3
18612,Bsb Rnc Express,Varanasi Junction,Ranchi,22:30,700.5
18312,Bsb Sbp Express,Varanasi Junction,Sambalpur,23:30,700.7
13134,Bsb Sdah Express,Varanasi Junction,Sealdah,00:30,2000.3
1075,Bsb Teachers Special,Mumbai Cst,Varanasi Junction,01:30,500.2
19058,Bsb Udn Express,Varanasi Junction,Udhna Junction,02:30,1001.2
22111,Bsl Ngp Superfast Express,Bhusaval Junction,Nagpur,22:30,1174.157435
11025,Bsl Pune Express,Bhusaval Junction,Pune Junction,22:30,1174.139241
59076,Bsl St Bct Passenger,Bhusaval Junction,Mumbai Central,23:30,1174.121048
18243,Bsp Bgkt Express,Bilaspur Junction,Bhagat Ki Kothi,00:30,1174.102855
8243,Bsp Bgktspecial,Bilaspur Junction,Bhagat Ki Kothi,01:30,1174.084661
18245,Bsp Bkn Express,Bilaspur Junction,Bikaner Junction,02:30,1174.066468
8245,Bsp Bkn Special,Bilaspur Junction,Bikaner Junction,22:30,1174.048274
18236,Bsp Bpl Passenger,Bilaspur Junction,Bhopal Junction,22:30,1174.030081
58219,Bsp Chrm Passenger,Bilaspur Junction,Chirmiri,23:30,1174.011888
22815,Bsp Ers S F Express,Bilaspur Junction,Eranakulam Junction,00:30,1173.993694
22940,Bsp Hapa Superfast Express,Bilaspur Junction,Hapa,01:30,1173.975501
9536,Bsp Hapa Special,Bilaspur Junction,Hapa,02:30,1173.957308
12856,Bsp Intercity,Nagpur,Bilaspur Junction,22:30,1173.939114
1754,Bsp Jbp Special,Bilaspur Junction,Jabalpur,23:30,1173.920921
1756,Bsp Jbp Special,Bilaspur Junction,Jabalpur,00:30,1173.902728
12851,Bsp Mas Express,Bilaspur Junction,Chennai Central,01:30,1173.884534
12441,Bsp Ndls Raj Express,Bilaspur Junction,New Delhi,02:30,1173.866341
22843,Bsp Pnbe Express,Bilaspur Junction,Patna Junction,22:30,1173.848148
12849,Bsp Pune Superfast Express,Bilaspur Junction,Pune Junction,22:30,1173.829954
58229,Bsp Rewa Fst Pg,Bilaspur Junction,Rewa,23:30,1173.811761
58114,Bsp Tata Passenger,Bilaspur Junction,Tatanagar Junction,00:30,1173.793568
22619,Bsp Ten Express,Bilaspur Junction,Tirunelveli,01:30,1173.775374
17481,Bsp Tpty Express,Bilaspur Junction,Tirupati,02:30,1173.757181
117,Bsr Ratnagiri S,Vasai Road,Ratnagiri,22:30,1173.738988
58871,Btc Jbp Passenger,Balaghat Junction,Jabalpur,23:30,1173.720794
58865,Btc Jbp Passenger,Balaghat Junction,Jabalpur,00:30,1173.702601
4974,Bti Bme Special,Bhatinda Junction,Barmer,01:30,1173.684408
14501,Bti Jat Express,Bhatinda Junction,Jammu Tawi,02:30,1173.666214
19225,Bti Jat Express,Bhatinda Junction,Jammu Tawi,22:30,1173.648021
54701,Bti Lgh Passenger,Bhatinda Junction,Lalgarh Junction,22:30,1173.629828
12048,Bti Ndls Shatabdi,Bhatinda Junction,New Delhi,23:30,1173.611634
22812,Bubneswr Rajdhani,New Delhi,Bhubaneswar,00:30,1173.593441
22824,Bubneswr Rajdhani,New Delhi,Bhubaneswar,01:30,1173.575248
15109,Budh Purnima Express,Rajgir,Varanasi Junction,02:30,1173.557054
14223,Budh Purnima Express,Rajgir,Varanasi Junction,22:30,1173.538861
15110,Budhpurnima Express,Varanasi Junction,Rajgir,22:30,1173.520668
14224,Budhpurnima Express,Varanasi Junction,Rajgir,23:30,1173.502474
13106,Bui Sdah Express,Ballia,Sealdah,00:30,1173.484281
11107,Bundelkhand Express,Gwalior,Varanasi Junction,01:30,1173.466088
11108,Bundelkhand Express,Varanasi Junction,Gwalior,02:30,1173.447894
12941,Bvc Asansol Express,Bhavnagar Trmus,Asansol Junction,22:30,1173.429701
12972,Bvc Bdts Express,Bhavnagar Trmus,Bandra Terminus,23:30,1173.411507
19204,Bvc Bdts Express,Bhavnagar Trmus,Bandra Terminus,00:30,1173.393314
9232,Bvc Bdts Special,Bhavnagar Trmus,Bandra Terminus,01:30,1173.375121
59272,Bvc Dee Link Express,Bhavnagar Trmus,Delhi S Rohilla,02:30,1173.356927
17203,Bvc Kakinada Express,Bhavnagar Trmus,Kakinada Town,22:30,1173.338734
19260,Bvc Kcvl Express,Bhavnagar Trmus,Kochuveli,22:30,1173.320541
59207,Bvc Okha Passenger,Bhavnagar Trmus,Okha,23:30,1173.302347
59230,Bvc St Link Express,Bhavnagar Trmus,Surat,00:30,1173.284154
18438,Bwip Bbs Link E,Nilaje,Bhubaneswar,01:30,1173.265961
59806,Bxn Fl Fast Passenger,Bayana Junction,Phulera Junction,02:30,1173.247767
2714,Bza Adi Superfast Special,Vijayawada Junction,Ahmedabad Junction,22:30,1173.229574
56504,Bza Bnc Passenger,Vijayawada Junction,Bangalore Cant,23:30,1173.211381
12796,Bza Intercity,Secunderabad Junction,Vijayawada Junction,00:30,1173.193187
7213,Bza Qln Special,Vijayawada Junction,Kollam Junction,01:30,1173.174994
7219,Bza Qln Special,Vijayawada Junction,Kollam Junction,02:30,1173.156801
7207,Bza Sc Special,Vijayawada Junction,Secunderabad Junction,22:30,1173.138607
7209,Bza Sc Special,Vijayawada Junction,Secunderabad Junction,22:30,1173.120414
17208,Bza Snsi Express,Vijayawada Junction,Sainagar Shirdi,23:30,1173.102221
12823,C G Sampark Kranti,Durg,H Nizamuddin,00:30,1173.084027
16313,Cannanore Express,Eranakulam Junction,Kannur,01:30,1173.065834
16305,Cannanore Express,Eranakulam Junction,Kannur,02:30,1173.047641
16307,Cannanore Express,Alleppey,Kannur,22:30,1173.029447
12666,Cape Howrah Express,Kanyakumari,Howrah Junction,22:30,1173.011254
16382,Cape Mumbai Express,Kanyakumari,Mumbai Cst,23:30,1172.993061
22622,Cape Rmm Express,Kanyakumari,Rameswaram,00:30,1172.974867
12790,Cape Rmm Express,Kanyakumari,Rameswaram,01:30,1172.956674
13246,Capital Express,Danapur,New Jalpaiguri,02:30,1172.938481
13245,Capital Express,New Jalpaiguri,Danapur,22:30,1172.920287
12969,Cbe Jaipur Express,Coimbatore Junction,Jaipur,23:30,1172.902094
6626,Cbe Mas Express,Coimbatore Junction,Chennai Central,00:30,1172.883901
604,Cbe Mas Premium,Coimbatore Junction,Chennai Central,01:30,1172.865707
606,Cbe Mas Premium,Coimbatore Junction,Chennai Central,02:30,1172.847514
6610,Cbe Mas Superfast Express,Coimbatore Junction,Chennai Central,22:30,1172.829321
16612,Cbe Tn Link Express,Coimbatore Junction,Tuticorin,22:30,1172.811127
7239,Cct Ald Special,Kakinada Town,Allahabad Junction,23:30,1172.792934
7201,Cct Sc Superfast Special,Kakinada Town,Secunderabad Junction,00:30,1172.774741
2775,Cct Sc Superfast Special,Kakinada Town,Secunderabad Junction,01:30,1172.756547
17206,Cct Snsi Express,Kakinada Town,Sainagar Shirdi,02:30,1172.738354
17204,Cct Bvc Express,Kakinada Town,Bhavnagar Trmus,22:30,1172.72016
7338,Cct Kcg Special,Kakinada Town,Kacheguda,23:30,1172.701967
7211,Cct Qln Special,Kakinada Town,Kollam Junction,00:30,1172.683774
